<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
MO.US,D,20060711,000000,9.707,9.761,9.626,9.728,64622241,0
MO.US,D,20060712,000000,9.733,9.825,9.621,9.647,78961553,0
MO.US,D,20060713,000000,9.605,9.641,9.557,9.577,52445279,0
MO.US,D,20060714,000000,9.605,9.69,9.557,9.66,59876921,0
MO.US,D,20060717,000000,9.634,9.707,9.543,9.605,52388404,0
MO.US,D,20060718,000000,9.57,9.685,9.522,9.679,55867066,0
MO.US,D,20060719,000000,9.677,9.728,9.611,9.672,82551591,0
MO.US,D,20060720,000000,9.733,9.912,9.718,9.874,85180220,0
MO.US,D,20060721,000000,9.889,9.955,9.83,9.945,85669738,0
MO.US,D,20060724,000000,9.945,9.958,9.843,9.923,89460869,0
MO.US,D,20060725,000000,9.945,10.035,9.843,9.992,75820977,0
MO.US,D,20060726,000000,9.977,10.107,9.95,9.958,75178430,0
MO.US,D,20060727,000000,10.01,10.058,9.945,9.97,58133582,0
MO.US,D,20060728,000000,10.02,10.079,9.998,10.075,57780267,0
MO.US,D,20060731,000000,10.075,10.075,9.964,9.982,46072797,0
MO.US,D,20060801,000000,9.982,10.025,9.95,9.964,48500329,0
MO.US,D,20060802,000000,9.958,10.02,9.955,9.988,50238863,0
MO.US,D,20060803,000000,9.889,10.064,9.883,10.01,38239766,0
MO.US,D,20060804,000000,10.079,10.079,9.95,9.97,30970771,0
MO.US,D,20060807,000000,9.916,9.992,9.857,9.874,57984564,0
MO.US,D,20060808,000000,9.945,10.025,9.889,10.025,47799313,0
MO.US,D,20060809,000000,10.02,10.064,9.988,10.004,34831600,0
MO.US,D,20060810,000000,10.029,10.075,10.004,10.058,37469041,0
MO.US,D,20060811,000000,10.058,10.107,10.025,10.088,26505055,0
MO.US,D,20060814,000000,10.107,10.2,10.053,10.058,40573570,0
MO.US,D,20060815,000000,10.138,10.144,10.064,10.107,37295193,0
MO.US,D,20060816,000000,10.113,10.113,10.035,10.079,54436989,0
MO.US,D,20060817,000000,10.075,10.178,9.97,10.079,99046844,0
MO.US,D,20060818,000000,10.425,10.54,10.348,10.483,174773290,0
MO.US,D,20060821,000000,10.425,10.54,10.419,10.451,74383681,0
MO.US,D,20060822,000000,10.457,10.518,10.406,10.44,48736679,0
MO.US,D,20060823,000000,10.44,10.478,10.419,10.446,29880376,0
MO.US,D,20060824,000000,10.483,10.546,10.446,10.54,43789466,0
MO.US,D,20060825,000000,10.499,10.54,10.478,10.499,40620840,0
MO.US,D,20060828,000000,10.54,10.608,10.483,10.488,71574790,0
MO.US,D,20060829,000000,10.499,10.526,10.375,10.425,69032673,0
MO.US,D,20060830,000000,10.483,10.559,10.364,10.536,80475766,0
MO.US,D,20060831,000000,10.546,10.546,10.425,10.425,48584448,0
MO.US,D,20060901,000000,10.488,10.505,10.435,10.463,33948706,0
MO.US,D,20060905,000000,10.451,10.463,10.3,10.317,74976544,0
MO.US,D,20060906,000000,10.245,10.337,10.245,10.312,50928676,0
MO.US,D,20060907,000000,10.328,10.354,10.217,10.245,73376617,0
MO.US,D,20060908,000000,10.272,10.369,10.245,10.354,76815231,0
MO.US,D,20060911,000000,10.335,10.43,10.328,10.401,75526950,0
MO.US,D,20060912,000000,10.401,10.44,10.263,10.364,94549083,0
MO.US,D,20060913,000000,10.237,10.335,10.182,10.328,92551772,0
MO.US,D,20060914,000000,10.328,10.393,10.32,10.364,78814141,0
MO.US,D,20060915,000000,10.393,10.399,10.312,10.375,123228514,0
MO.US,D,20060918,000000,10.393,10.435,10.3,10.354,42673433,0
MO.US,D,20060919,000000,10.354,10.375,10.237,10.3,116944947,0
MO.US,D,20060920,000000,10.3,10.312,10.202,10.312,81459601,0
MO.US,D,20060921,000000,10.284,10.317,10.2,10.224,56486381,0
MO.US,D,20060922,000000,10.268,10.284,10.144,10.272,52458102,0
MO.US,D,20060925,000000,9.988,10.025,9.522,9.621,380784124,0
MO.US,D,20060926,000000,9.611,9.611,9.3629,9.4583,338074637,0
MO.US,D,20060927,000000,9.4986,9.679,9.4858,9.647,178175036,0
MO.US,D,20060928,000000,9.66,9.718,9.577,9.611,138057347,0
MO.US,D,20060929,000000,9.588,9.66,9.551,9.557,72081127,0
MO.US,D,20061002,000000,9.6,9.616,9.551,9.557,65735068,0
MO.US,D,20061003,000000,9.557,9.566,9.4141,9.4445,92466855,0
MO.US,D,20061004,000000,9.4858,9.631,9.4495,9.6,104421890,0
MO.US,D,20061005,000000,9.66,9.792,9.616,9.786,80672849,0
MO.US,D,20061006,000000,9.83,9.848,9.733,9.814,76998694,0
MO.US,D,20061009,000000,9.843,9.848,9.761,9.83,61258137,0
MO.US,D,20061010,000000,9.879,9.923,9.685,9.744,89926350,0
MO.US,D,20061011,000000,9.744,9.854,9.733,9.843,72174858,0
MO.US,D,20061012,000000,9.883,9.883,9.78,9.83,62140225,0
MO.US,D,20061013,000000,9.883,9.945,9.792,9.939,68672954,0
MO.US,D,20061016,000000,9.958,9.97,9.814,9.869,48300040,0
MO.US,D,20061017,000000,9.836,9.857,9.752,9.768,50886219,0
MO.US,D,20061018,000000,9.814,9.83,9.713,9.777,60662869,0
MO.US,D,20061019,000000,9.874,10.014,9.848,10.01,121258445,0
MO.US,D,20061020,000000,10.01,10.01,9.912,9.945,90309312,0
MO.US,D,20061023,000000,10.01,10.079,9.988,10.004,102543944,0
MO.US,D,20061024,000000,9.916,10.118,9.798,9.964,197166742,0
MO.US,D,20061025,000000,9.862,10.354,9.862,10.245,299745963,0
MO.US,D,20061026,000000,10.268,10.343,10.138,10.182,112492861,0
MO.US,D,20061027,000000,10.178,10.237,10.079,10.213,91612800,0
MO.US,D,20061030,000000,10.213,10.25,10.178,10.2,40167378,0
MO.US,D,20061031,000000,10.224,10.263,10.132,10.149,64873808,0
MO.US,D,20061101,000000,10.232,10.232,10.093,10.163,47322613,0
MO.US,D,20061102,000000,10.159,10.186,10.113,10.154,46741771,0
MO.US,D,20061103,000000,10.144,10.182,10.088,10.132,38408014,0
MO.US,D,20061106,000000,10.093,10.17,10.075,10.144,42212763,0
MO.US,D,20061107,000000,10.107,10.144,10.01,10.025,73860512,0
MO.US,D,20061108,000000,10.113,10.224,10.071,10.163,69985266,0
MO.US,D,20061109,000000,10.17,10.17,10.046,10.093,61394340,0
MO.US,D,20061110,000000,10.075,10.118,10.029,10.099,35642381,0
MO.US,D,20061113,000000,10.075,10.17,10.075,10.088,34074495,0
MO.US,D,20061114,000000,10.107,10.138,10.029,10.129,56152297,0
MO.US,D,20061115,000000,10.237,10.335,10.213,10.268,71795104,0
MO.US,D,20061116,000000,10.3,10.488,10.272,10.43,87780820,0
MO.US,D,20061117,000000,10.435,10.656,10.393,10.614,165129617,0
MO.US,D,20061120,000000,10.608,10.677,10.554,10.595,84955101,0
MO.US,D,20061121,000000,10.636,10.639,10.488,10.499,55874284,0
MO.US,D,20061122,000000,10.483,10.536,10.369,10.499,38578657,0
MO.US,D,20061124,000000,10.499,10.499,10.435,10.451,16414336,0
MO.US,D,20061127,000000,10.478,10.521,10.383,10.412,76527600,0
MO.US,D,20061128,000000,10.435,10.483,10.399,10.44,46492606,0
MO.US,D,20061129,000000,10.419,10.526,10.401,10.526,77654048,0
MO.US,D,20061130,000000,10.526,10.546,10.451,10.513,55771734,0
MO.US,D,20061201,000000,10.513,10.513,10.412,10.483,50875799,0
MO.US,D,20061204,000000,10.571,10.571,10.467,10.536,62623318,0
MO.US,D,20061205,000000,10.559,10.559,10.463,10.488,69476523,0
MO.US,D,20061206,000000,10.566,10.566,10.467,10.505,47783289,0
MO.US,D,20061207,000000,10.546,10.677,10.518,10.601,73139466,0
MO.US,D,20061208,000000,10.588,10.65,10.554,10.584,40790685,0
MO.US,D,20061211,000000,10.582,10.636,10.559,10.614,33637055,0
MO.US,D,20061212,000000,10.645,10.65,10.559,10.584,73733130,0
MO.US,D,20061213,000000,10.554,10.623,10.513,10.559,132158340,0
MO.US,D,20061214,000000,10.518,10.636,10.505,10.608,66060341,0
MO.US,D,20061215,000000,10.608,10.656,10.608,10.636,108728964,0
MO.US,D,20061218,000000,10.694,10.803,10.639,10.688,71071652,0
MO.US,D,20061219,000000,10.688,10.759,10.668,10.724,65080512,0
MO.US,D,20061220,000000,10.754,10.765,10.682,10.694,54751046,0
MO.US,D,20061221,000000,10.728,10.765,10.688,10.699,51958974,0
MO.US,D,20061222,000000,10.617,10.736,10.554,10.582,52721688,0
MO.US,D,20061226,000000,10.639,10.645,10.513,10.636,31457077,0
MO.US,D,20061227,000000,10.65,10.728,10.645,10.712,30692760,0
MO.US,D,20061228,000000,10.712,10.79,10.688,10.765,36877780,0
MO.US,D,20061229,000000,10.724,10.78,10.682,10.712,36680694,0
MO.US,D,20070103,000000,10.748,10.878,10.736,10.795,71339237,0
MO.US,D,20070104,000000,10.91,10.967,10.831,10.941,99183842,0
MO.US,D,20070105,000000,10.967,10.973,10.853,10.878,65393772,0
MO.US,D,20070108,000000,10.884,10.989,10.803,10.979,57026369,0
MO.US,D,20070109,000000,10.989,11.055,10.973,11.003,72344709,0
MO.US,D,20070110,000000,11.043,11.163,10.973,11.131,93354552,0
MO.US,D,20070111,000000,11.163,11.297,11.151,11.156,109087898,0
MO.US,D,20070112,000000,11.163,11.191,10.959,11.039,106424803,0
MO.US,D,20070116,000000,11.066,11.173,10.984,11.147,71308792,0
MO.US,D,20070117,000000,11.163,11.186,11.027,11.055,61879047,0
MO.US,D,20070118,000000,10.959,11.118,10.959,10.979,67260491,0
MO.US,D,20070119,000000,10.979,10.989,10.853,10.892,76556454,0
MO.US,D,20070122,000000,10.86,10.921,10.81,10.866,65851240,0
MO.US,D,20070123,000000,10.866,10.984,10.86,10.953,52444482,0
MO.US,D,20070124,000000,10.979,11.018,10.931,10.973,50133116,0
MO.US,D,20070125,000000,11.024,11.072,10.959,10.962,56780405,0
MO.US,D,20070126,000000,11.024,11.043,10.941,10.984,60251863,0
MO.US,D,20070129,000000,11.094,11.229,10.989,10.989,98828130,0
MO.US,D,20070130,000000,11.018,11.043,10.921,10.927,89265381,0
MO.US,D,20070131,000000,10.927,11.043,10.765,10.91,148461315,0
MO.US,D,20070201,000000,10.921,10.962,10.825,10.921,93293659,0
MO.US,D,20070202,000000,10.921,10.937,10.777,10.803,77847936,0
MO.US,D,20070205,000000,10.81,10.853,10.78,10.845,53197580,0
MO.US,D,20070206,000000,10.845,10.848,10.712,10.736,85995818,0
MO.US,D,20070207,000000,10.736,10.78,10.699,10.728,57053607,0
MO.US,D,20070208,000000,10.682,10.721,10.577,10.636,91637646,0
MO.US,D,20070209,000000,10.617,10.712,10.608,10.656,59317710,0
MO.US,D,20070212,000000,10.639,10.724,10.628,10.682,61410966,0
MO.US,D,20070213,000000,10.699,10.754,10.677,10.743,63972139,0
MO.US,D,20070214,000000,10.736,10.79,10.671,10.784,62839020,0
MO.US,D,20070215,000000,10.78,10.81,10.721,10.743,80656022,0
MO.US,D,20070216,000000,10.728,10.772,10.682,10.759,57873198,0
MO.US,D,20070220,000000,10.759,10.831,10.671,10.724,62805999,0
MO.US,D,20070221,000000,10.736,10.795,10.645,10.656,59778381,0
MO.US,D,20070222,000000,10.656,10.671,10.566,10.588,86270620,0
MO.US,D,20070223,000000,10.588,10.699,10.536,10.656,48498729,0
MO.US,D,20070226,000000,10.636,10.721,10.628,10.694,43849754,0
MO.US,D,20070227,000000,10.639,10.671,10.132,10.317,139639657,0
MO.US,D,20070228,000000,10.364,10.608,10.358,10.521,143875428,0
MO.US,D,20070301,000000,10.401,10.595,10.364,10.526,109463415,0
MO.US,D,20070302,000000,10.457,10.546,10.375,10.419,81994779,0
MO.US,D,20070305,000000,10.358,10.463,10.258,10.263,99916442,0
MO.US,D,20070306,000000,10.401,10.554,10.369,10.536,117532210,0
MO.US,D,20070307,000000,10.546,10.694,10.488,10.617,120605490,0
MO.US,D,20070308,000000,10.688,10.765,10.639,10.728,90529632,0
MO.US,D,20070309,000000,10.736,10.848,10.636,10.84,159559889,0
MO.US,D,20070312,000000,10.78,10.903,10.78,10.818,237217943,0
MO.US,D,20070313,000000,10.546,10.688,10.488,10.488,214811674,0
MO.US,D,20070314,000000,10.467,10.546,10.383,10.472,278498962,0
MO.US,D,20070315,000000,10.406,10.623,10.406,10.582,139200613,0
MO.US,D,20070316,000000,10.571,10.617,10.536,10.577,208194022,0
MO.US,D,20070319,000000,10.483,10.656,10.419,10.636,153225882,0
MO.US,D,20070320,000000,10.636,10.715,10.584,10.715,140939135,0
MO.US,D,20070321,000000,10.688,10.765,10.628,10.748,134868327,0
MO.US,D,20070322,000000,10.715,10.818,10.608,10.754,99543611,0
MO.US,D,20070323,000000,10.759,10.84,10.668,10.668,93646077,0
MO.US,D,20070326,000000,10.636,10.688,10.559,10.601,102923701,0
MO.US,D,20070327,000000,10.582,10.668,10.536,10.617,86791375,0
MO.US,D,20070328,000000,10.617,10.825,10.617,10.759,129086668,0
MO.US,D,20070329,000000,10.818,10.903,10.736,10.878,87018797,0
MO.US,D,20070330,000000,10.825,10.959,10.784,10.959,102283299,0
MO.US,D,20070402,000000,11.163,11.38,11.131,11.346,143712748,0
MO.US,D,20070403,000000,11.443,11.609,11.438,11.583,169008655,0
MO.US,D,20070404,000000,11.675,11.742,11.625,11.713,167204778,0
MO.US,D,20070405,000000,11.763,11.806,11.729,11.769,101349217,0
MO.US,D,20070409,000000,11.824,11.824,11.583,11.625,77569142,0
MO.US,D,20070410,000000,11.69,11.723,11.658,11.669,65560042,0
MO.US,D,20070411,000000,11.69,11.723,11.535,11.555,71493040,0
MO.US,D,20070412,000000,11.555,11.644,11.542,11.632,58815003,0
MO.US,D,20070413,000000,11.7,11.708,11.552,11.567,48000197,0
MO.US,D,20070416,000000,11.625,11.632,11.507,11.535,52506045,0
MO.US,D,20070417,000000,11.555,11.6,11.514,11.572,54393372,0
MO.US,D,20070418,000000,11.578,11.736,11.572,11.653,94505919,0
MO.US,D,20070419,000000,11.567,11.675,11.416,11.542,84170328,0
MO.US,D,20070420,000000,11.649,11.653,11.517,11.567,65783103,0
MO.US,D,20070423,000000,11.572,11.625,11.528,11.528,50865294,0
MO.US,D,20070424,000000,11.528,11.644,11.486,11.625,54460310,0
MO.US,D,20070425,000000,11.681,11.744,11.572,11.718,119583462,0
MO.US,D,20070426,000000,11.708,11.755,11.528,11.528,54445628,0
MO.US,D,20070427,000000,11.552,11.609,11.535,11.578,37074184,0
MO.US,D,20070430,000000,11.632,11.638,11.461,11.465,54145039,0
MO.US,D,20070501,000000,11.517,11.555,11.346,11.421,43144811,0
MO.US,D,20070502,000000,11.476,11.525,11.395,11.492,33188074,0
MO.US,D,20070503,000000,11.492,11.625,11.492,11.605,51493884,0
MO.US,D,20070504,000000,11.649,11.669,11.476,11.535,38615610,0
MO.US,D,20070507,000000,11.588,11.62,11.492,11.507,43502476,0
MO.US,D,20070508,000000,11.502,11.502,11.359,11.421,44622611,0
MO.US,D,20070509,000000,11.395,11.453,11.359,11.406,45718527,0
MO.US,D,20070510,000000,11.395,11.453,11.308,11.313,57020219,0
MO.US,D,20070511,000000,11.34,11.416,11.288,11.406,65559424,0
MO.US,D,20070514,000000,11.406,11.497,11.39,11.446,32509968,0
MO.US,D,20070515,000000,11.461,11.6,11.395,11.547,43724651,0
MO.US,D,20070516,000000,11.6,11.649,11.567,11.644,47094520,0
MO.US,D,20070517,000000,11.638,11.658,11.596,11.596,49597672,0
MO.US,D,20070518,000000,11.632,11.669,11.567,11.632,63206441,0
MO.US,D,20070521,000000,11.708,11.831,11.632,11.78,112734801,0
MO.US,D,20070522,000000,11.837,11.95,11.78,11.925,85131782,0
MO.US,D,20070523,000000,11.972,11.979,11.85,11.873,46850043,0
MO.US,D,20070524,000000,11.907,11.938,11.713,11.718,50748924,0
MO.US,D,20070525,000000,11.75,11.778,11.669,11.772,35686225,0
MO.US,D,20070529,000000,11.831,11.891,11.778,11.863,54853319,0
MO.US,D,20070530,000000,11.859,11.891,11.793,11.891,92401332,0
MO.US,D,20070531,000000,11.891,12.006,11.816,11.824,85289361,0
MO.US,D,20070601,000000,11.824,11.95,11.744,11.945,86730568,0
MO.US,D,20070604,000000,11.932,11.96,11.843,11.938,47387861,0
MO.US,D,20070605,000000,11.92,11.925,11.744,11.755,76836988,0
MO.US,D,20070606,000000,11.736,11.809,11.675,11.778,85554087,0
MO.US,D,20070607,000000,11.723,11.868,11.547,11.567,70149975,0
MO.US,D,20070608,000000,11.572,11.708,11.517,11.69,60735787,0
MO.US,D,20070611,000000,11.687,11.723,11.6,11.681,54627321,0
MO.US,D,20070612,000000,11.615,11.742,11.609,11.664,104854037,0
MO.US,D,20070613,000000,11.638,11.696,11.578,11.687,61496689,0
MO.US,D,20070614,000000,11.669,11.75,11.644,11.718,62945294,0
MO.US,D,20070615,000000,11.772,11.809,11.723,11.755,78406899,0
MO.US,D,20070618,000000,11.729,11.763,11.664,11.669,75787264,0
MO.US,D,20070619,000000,11.653,11.669,11.525,11.562,62585736,0
MO.US,D,20070620,000000,11.588,11.615,11.34,11.359,80272806,0
MO.US,D,20070621,000000,11.362,11.443,11.32,11.406,69504883,0
MO.US,D,20070622,000000,11.395,11.443,11.308,11.34,81866313,0
MO.US,D,20070625,000000,11.374,11.572,11.352,11.432,65998639,0
MO.US,D,20070626,000000,11.481,11.713,11.416,11.578,114980605,0
MO.US,D,20070627,000000,11.562,11.687,11.507,11.675,118233775,0
MO.US,D,20070628,000000,11.687,11.713,11.421,11.625,39654357,0
MO.US,D,20070629,000000,11.644,11.729,11.572,11.664,57533757,0
MO.US,D,20070702,000000,11.681,11.809,11.675,11.793,55969125,0
MO.US,D,20070703,000000,11.809,11.816,11.763,11.806,27369845,0
MO.US,D,20070705,000000,11.806,11.85,11.769,11.837,63420131,0
MO.US,D,20070706,000000,11.78,11.925,11.778,11.907,50916375,0
MO.US,D,20070709,000000,11.972,12.006,11.873,11.925,51242958,0
MO.US,D,20070710,000000,11.903,11.945,11.708,11.713,58865229,0
MO.US,D,20070711,000000,11.723,11.823,11.713,11.786,44714209,0
MO.US,D,20070712,000000,11.78,12.004,11.769,11.99,65456409,0
MO.US,D,20070713,000000,11.979,11.979,11.843,11.925,45801847,0
MO.US,D,20070716,000000,11.945,11.979,11.816,11.859,36287083,0
MO.US,D,20070717,000000,11.897,11.932,11.824,11.853,46676233,0
MO.US,D,20070718,000000,11.687,11.793,11.583,11.69,76057743,0
MO.US,D,20070719,000000,11.769,11.878,11.7,11.744,49724664,0
MO.US,D,20070720,000000,11.723,11.806,11.588,11.609,72826883,0
MO.US,D,20070723,000000,11.638,11.658,11.542,11.578,52429234,0
MO.US,D,20070724,000000,11.497,11.572,11.288,11.32,63944259,0
MO.US,D,20070725,000000,11.335,11.432,11.244,11.288,75134898,0
MO.US,D,20070726,000000,11.265,11.288,10.953,11.107,113188157,0
MO.US,D,20070727,000000,11.107,11.34,10.84,10.84,92254387,0
MO.US,D,20070730,000000,10.892,11.039,10.499,10.941,101673722,0
MO.US,D,20070731,000000,10.996,11.38,10.959,11.055,92498422,0
MO.US,D,20070801,000000,11.013,11.229,10.931,11.072,99775709,0
MO.US,D,20070802,000000,11.163,11.265,11.107,11.167,56543208,0
MO.US,D,20070803,000000,11.18,11.297,11.043,11.078,69741572,0
MO.US,D,20070806,000000,11.204,11.486,11.024,11.472,88315237,0
MO.US,D,20070807,000000,11.465,11.615,11.325,11.514,61297311,0
MO.US,D,20070808,000000,11.39,11.605,11.346,11.578,79251231,0
MO.US,D,20070809,000000,11.472,11.492,11.216,11.253,78814630,0
MO.US,D,20070810,000000,11.18,11.249,10.941,11.204,101548895,0
MO.US,D,20070813,000000,11.276,11.39,11.186,11.209,54706619,0
MO.US,D,20070814,000000,11.269,11.39,11.043,11.147,79821403,0
MO.US,D,20070815,000000,11.131,11.288,10.931,10.973,92327926,0
MO.US,D,20070816,000000,10.937,11.039,10.765,11.039,99119751,0
MO.US,D,20070817,000000,11.209,11.39,11.102,11.244,87945096,0
MO.US,D,20070820,000000,11.163,11.346,11.058,11.144,53558992,0
MO.US,D,20070821,000000,11.084,11.283,11.078,11.18,74763586,0
MO.US,D,20070822,000000,11.249,11.395,11.195,11.352,51735769,0
MO.US,D,20070823,000000,11.453,11.472,11.359,11.416,72799256,0
MO.US,D,20070824,000000,11.352,11.525,11.308,11.507,57460407,0
MO.US,D,20070827,000000,11.644,11.806,11.588,11.653,92115461,0
MO.US,D,20070828,000000,11.664,11.778,11.472,11.486,73940449,0
MO.US,D,20070829,000000,11.687,11.806,11.352,11.609,141847818,0
MO.US,D,20070830,000000,11.517,11.6,11.427,11.517,56002942,0
MO.US,D,20070831,000000,11.583,11.605,11.438,11.547,54717441,0
MO.US,D,20070904,000000,11.547,11.632,11.542,11.588,57504699,0
MO.US,D,20070905,000000,11.427,11.481,11.32,11.416,98412805,0
MO.US,D,20070906,000000,11.446,11.476,11.288,11.359,48263470,0
MO.US,D,20070907,000000,11.283,11.385,11.186,11.204,67334358,0
MO.US,D,20070910,000000,11.244,11.313,11.118,11.195,48695181,0
MO.US,D,20070911,000000,11.304,11.304,11.173,11.265,62918071,0
MO.US,D,20070912,000000,11.18,11.249,11.124,11.229,75474877,0
MO.US,D,20070913,000000,11.288,11.325,11.131,11.163,73096881,0
MO.US,D,20070914,000000,11.144,11.209,11.088,11.147,46126272,0
MO.US,D,20070917,000000,11.156,11.234,11.102,11.144,40051403,0
MO.US,D,20070918,000000,11.204,11.325,11.144,11.32,43526649,0
MO.US,D,20070919,000000,11.366,11.443,11.308,11.432,89180088,0
MO.US,D,20070920,000000,11.38,11.476,11.352,11.412,45170566,0
MO.US,D,20070921,000000,11.507,11.555,11.366,11.4,69666067,0
MO.US,D,20070924,000000,11.4,11.412,11.313,11.385,79942273,0
MO.US,D,20070925,000000,11.313,11.481,11.297,11.352,59131321,0
MO.US,D,20070926,000000,11.359,11.472,11.304,11.412,46774739,0
MO.US,D,20070927,000000,11.412,11.555,11.359,11.555,111831291,0
MO.US,D,20070928,000000,11.547,11.605,11.502,11.562,72311628,0
MO.US,D,20071001,000000,11.588,11.644,11.552,11.605,78040470,0
MO.US,D,20071002,000000,11.625,11.664,11.552,11.632,48558686,0
MO.US,D,20071003,000000,11.632,11.664,11.562,11.62,47535338,0
MO.US,D,20071004,000000,11.615,11.664,11.567,11.588,41073549,0
MO.US,D,20071005,000000,11.583,11.632,11.555,11.567,36036759,0
MO.US,D,20071008,000000,11.552,11.567,11.492,11.525,28464354,0
MO.US,D,20071009,000000,11.547,11.658,11.492,11.632,54239230,0
MO.US,D,20071010,000000,11.632,11.644,11.583,11.644,48939889,0
MO.US,D,20071011,000000,11.644,11.649,11.547,11.632,45019649,0
MO.US,D,20071012,000000,11.644,11.669,11.62,11.653,57998365,0
MO.US,D,20071015,000000,11.687,11.736,11.596,11.7,43132907,0
MO.US,D,20071016,000000,11.75,11.85,11.718,11.769,70927093,0
MO.US,D,20071017,000000,11.891,11.891,11.736,11.806,90410277,0
MO.US,D,20071018,000000,11.837,11.859,11.769,11.786,59225114,0
MO.US,D,20071019,000000,11.708,11.85,11.596,11.723,97608847,0
MO.US,D,20071022,000000,11.713,11.925,11.713,11.886,57928335,0
MO.US,D,20071023,000000,11.96,12.006,11.859,11.99,53945412,0
MO.US,D,20071024,000000,12.004,12.112,11.878,12.038,57690691,0
MO.US,D,20071025,000000,12.038,12.107,11.985,12.019,47827674,0
MO.US,D,20071026,000000,12.063,12.182,11.96,12.132,56271701,0
MO.US,D,20071029,000000,12.187,12.226,12.107,12.132,37075145,0
MO.US,D,20071030,000000,12.119,12.179,12.092,12.101,43658384,0
MO.US,D,20071031,000000,12.119,12.168,12.044,12.13,55460607,0
MO.US,D,20071101,000000,12.123,12.138,11.929,11.954,58035214,0
MO.US,D,20071102,000000,11.994,12.096,11.932,11.994,47178189,0
MO.US,D,20071105,000000,11.979,12.092,11.932,12.038,36938566,0
MO.US,D,20071106,000000,11.979,12.138,11.979,12.132,39519564,0
MO.US,D,20071107,000000,12.067,12.13,11.95,11.972,55485287,0
MO.US,D,20071108,000000,12.031,12.13,11.972,12.096,89691135,0
MO.US,D,20071109,000000,12.182,12.226,12.086,12.092,92156091,0
MO.US,D,20071112,000000,12.096,12.187,12.031,12.053,61862935,0
MO.US,D,20071113,000000,12.13,12.132,11.929,12.119,89645434,0
MO.US,D,20071114,000000,12.168,12.168,11.994,12.006,51178151,0
MO.US,D,20071115,000000,11.938,12.058,11.938,12.019,65967467,0
MO.US,D,20071116,000000,12.107,12.231,12.044,12.172,78798236,0
MO.US,D,20071119,000000,12.101,12.365,12.101,12.28,85156544,0
MO.US,D,20071120,000000,12.326,12.377,12.192,12.274,62902980,0
MO.US,D,20071121,000000,12.16,12.274,12.044,12.044,57084882,0
MO.US,D,20071123,000000,12.096,12.203,12.073,12.132,46017857,0
MO.US,D,20071126,000000,12.112,12.231,11.859,11.878,81648538,0
MO.US,D,20071127,000000,11.972,12.302,11.972,12.199,81578330,0
MO.US,D,20071128,000000,12.296,12.337,12.226,12.319,97438559,0
MO.US,D,20071129,000000,12.307,12.668,12.307,12.636,98992434,0
MO.US,D,20071130,000000,12.763,12.899,12.668,12.899,84472273,0
MO.US,D,20071203,000000,12.862,12.964,12.809,12.899,57949995,0
MO.US,D,20071204,000000,12.851,13.056,12.851,12.871,66600982,0
MO.US,D,20071205,000000,12.971,13.009,12.871,12.936,69874587,0
MO.US,D,20071206,000000,12.899,12.946,12.851,12.936,54097591,0
MO.US,D,20071207,000000,12.992,13.038,12.866,12.903,73676076,0
MO.US,D,20071210,000000,12.971,13.046,12.903,13.009,45364172,0
MO.US,D,20071211,000000,12.928,13.028,12.809,12.824,55001501,0
MO.US,D,20071212,000000,12.953,13.046,12.806,12.928,85432157,0
MO.US,D,20071213,000000,12.891,12.959,12.792,12.933,84218549,0
MO.US,D,20071214,000000,12.928,12.946,12.767,12.773,71025514,0
MO.US,D,20071217,000000,12.739,12.806,12.63,12.644,62336403,0
MO.US,D,20071218,000000,12.711,12.739,12.537,12.63,61713454,0
MO.US,D,20071219,000000,12.656,12.84,12.59,12.755,69948461,0
MO.US,D,20071220,000000,12.818,12.91,12.767,12.91,65325438,0
MO.US,D,20071221,000000,12.866,12.936,12.806,12.877,104739517,0
MO.US,D,20071224,000000,12.812,12.922,12.812,12.903,30562298,0
MO.US,D,20071226,000000,12.818,12.964,12.818,12.891,38043993,0
MO.US,D,20071227,000000,12.83,12.936,12.668,12.679,50103115,0
MO.US,D,20071228,000000,12.715,12.755,12.596,12.636,57635536,0
MO.US,D,20071231,000000,12.565,12.732,12.559,12.571,35146206,0
MO.US,D,20080102,000000,12.559,12.641,12.417,12.464,52654127,0
MO.US,D,20080103,000000,12.49,12.636,12.464,12.537,60209084,0
MO.US,D,20080104,000000,12.518,12.63,12.441,12.458,66802559,0
MO.US,D,20080107,000000,12.512,12.871,12.512,12.846,95640246,0
MO.US,D,20080108,000000,12.992,13.212,12.959,13.024,92683711,0
MO.US,D,20080109,000000,13.201,13.234,13.061,13.175,99331022,0
MO.US,D,20080110,000000,13.115,13.175,12.995,13.109,77116372,0
MO.US,D,20080111,000000,13.028,13.242,13.028,13.142,64028399,0
MO.US,D,20080114,000000,13.137,13.165,12.977,13.088,62310943,0
MO.US,D,20080115,000000,13.032,13.137,12.977,13.051,61714199,0
MO.US,D,20080116,000000,12.992,13.085,12.895,12.959,83947759,0
MO.US,D,20080117,000000,13.137,13.165,12.763,12.773,143332852,0
MO.US,D,20080118,000000,12.877,12.971,12.417,12.543,132145699,0
MO.US,D,20080122,000000,11.979,12.405,11.853,12.203,136142456,0
